date,age,word,flag
20150827,24,"記者","n"
20150827,27,"沃德","nr"
20150827,58,"婦人","n"
20150827,60,"女士","n"
20150827,50,"糞","n"
20150827,58,"女","n"
20150827,22,"宣傳","vn"
20150827,33,"女性","n"
20150827,35,"王姓","n"
20150827,30,"民眾","n"
20150827,12,"民眾","n"
20150827,27,"波多野","ns"
20150827,63,"李姓","nrfg"
20150827,58,"李","nr"
20150827,17,"男生","n"
20150827,35,"藝術家","n"
20150827,53,"日本","ns"
20150827,34,"母親","n"
20150827,62,"沈姓","nr"
20150827,18,"兒童","n"
20150827,6,"Bryant","eng"
20150827,27,"林女","n"
20150827,35,"藝術家","n"
20150827,29,"爾","nr"
20150827,39,"山東","ns"
20150827,34,"黃姓","n"
20150827,20,"女性","n"
20150827,3,"男童","n"
20150827,36,"周家","n"
20150827,10,"GOOGLE","eng"
20150827,30,"上班族","nz"
20150827,22,"教練","vn"
20150827,22,"女","n"
20150827,48,"戴姓男","nr"
20150827,44,"劉女遠","nr"
20150827,20,"吳姓","n"
20150827,57,"胡姓","n"
20150827,65,"老太太","nr"
20150827,67,"郝家府","nr"
20150827,40,"民眾","n"
20150827,58,"婦人","n"
20150827,69,"婦人","n"
20150827,19,"文章","n"
20150827,12,"男童","n"
20150827,4,"大陸","n"
20150827,41,"佛蘭納根","nz"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,48,"外科","n"
20150827,90,"家族","nz"
20150827,13,"事","n"
20150827,20,"女性","n"
20150827,18,"畢業","n"
20150827,62,"沈姓","nr"
20150827,18,"兒童","n"
20150827,40,"楊姓","nr"
20150827,81,"張姓","nrfg"
20150827,81,"張姓","nrfg"
20150827,81,"張姓","nrfg"
20150827,34,"母親","n"
20150827,41,"男性","n"
20150827,22,"女","n"
20150827,22,"女子","n"
20150827,47,"男子","n"
20150827,19,"少女","n"
20150827,57,"胡","n"
20150827,40,"民眾","n"
20150827,58,"胡姓","n"
20150827,18,"林姓","nrfg"
20150827,63,"朱姓","n"
20150827,52,"男子","n"
20150827,86,"老父","n"
20150827,86,"老父","n"
20150827,25,"視障","n"
20150827,25,"大葉","n"
20150827,12,"時","ng"
20150827,13,"姊","n"
20150827,22,"女","n"
20150827,25,"量","n"
20150827,25,"族群","n"
20150827,27,"泛舟","nz"
20150827,22,"宋芸樺","nr"
20150827,64,"陳","nr"
20150827,58,"婦人","n"
20150827,41,"弗萊納根","nrt"
20150827,27,"獨子","n"
20150827,22,"女","n"
20150827,22,"女子","n"
20150827,47,"蔡姓","nr"
20150827,32,"演員","n"
20150827,1,"新生","n"
20150827,70,"老先生","nr"
20150827,35,"男子","n"
20150827,94,"男嬰","n"
20150827,6,"Bryant","eng"
20150827,28,"吳建興","nr"
20150827,83,"顏家旺","nr"
20150827,38,"梅威瑟","nr"
20150827,31,"貝托","nrt"
20150827,92,"王","n"
20150827,30,"小姐","nr"
20150827,36,"電扇","n"
20150827,15,"少女","n"
20150827,16,"蹺家","n"
20150827,32,"演員","n"
20150827,22,"女","n"
20150827,39,"蕭姓","nrfg"
20150827,12,"呂姓","nr"
20150827,92,"總統","n"
20150827,36,"章子怡","nr"
20150827,22,"女性","n"
20150827,35,"林姓","nrfg"
20150827,29,"彭姓","nr"
20150827,34,"警方","n"
20150827,4,"小男孩","n"
20150827,15,"女友","n"
20150827,36,"廖","nr"
20150827,15,"國","n"
20150827,15,"少女","n"
20150827,81,"張姓","nr"
20150827,55,"洪姓","n"
20150827,10,"大頭","n"
20150827,18,"詹","nr"
20150827,29,"集團","n"
20150827,44,"大陸","n"
20150827,22,"女","n"
20150827,21,"Stephanie","eng"
20150827,53,"男子","n"
20150827,28,"吳建興","nr"
20150827,23,"騎士","n"
20150827,23,"騎士","n"
20150827,4,"孩子","n"
20150827,2,"陳姓","nr"
20150827,2,"陳姓","nr"
20150827,6,"Bryant","eng"
20150827,23,"綽號","n"
20150827,20,"八仙","n"
20150827,20,"男性","n"
20150827,30,"非洲","ns"
20150827,41,"弗萊納","nr"
20150827,37,"沈姓","nr"
20150827,32,"成家","n"
20150827,29,"囚犯","n"
20150827,36,"周杰倫","nr"
20150827,16,"眾人","n"
20150827,16,"日本","ns"
20150827,14,"女生","n"
20150827,12,"組冠","n"
20150827,13,"組冠","n"
20150827,11,"雙料","n"
20150827,12,"女生","n"
20150827,11,"雙料","n"
20150827,36,"南屯區","ns"
20150827,15,"少女","n"
20150827,21,"陳姓","nr"
20150827,3,"女童","n"
20150827,29,"藝圈","n"
20150827,30,"非洲","ns"
20150827,35,"嫌疑人","n"
20150827,51,"尼爾森","nr"
20150827,68,"老電台","n"
20150827,41,"黃姓","n"
20150827,43,"廖","nr"
20150827,35,"嫌疑人","n"
20150827,51,"尼爾森","nr"
20150827,80,"婦人","n"
20150827,40,"淺膚色","n"
20150827,30,"女子","n"
20150827,23,"男子","n"
20150827,4,"網球","n"
20150827,100,"高齡","n"
20150827,48,"葛望平","nr"
20150827,30,"何","nr"
20150827,30,"小姐","nr"
20150827,54,"邱","nr"
20150827,80,"婦人","n"
20150827,40,"淺膚色","n"
20150827,36,"經營","vn"
20150827,15,"少女","n"
20150827,15,"國","n"
20150827,62,"沈姓","nr"
20150827,38,"克拉克","nrt"
20150827,20,"女兒","n"
20150827,17,"絕學","n"
20150827,20,"八仙","n"
20150827,20,"男性","n"
20150827,81,"老婦","n"
20150827,81,"張姓母","nr"
20150827,26,"旗","n"
20150827,41,"王姓","n"
20150827,80,"女性","n"
20150827,40,"民眾","n"
20150827,80,"女性","n"
20150827,18,"詹","nr"
20150827,100,"高齡","n"
20150827,12,"兒子","n"
20150827,81,"老婦","n"
20150827,81,"張姓母","nr"
20150827,86,"葉姓","n"
20150827,3,"小女孩","n"
20150827,18,"患者","n"
20150827,20,"男性","n"
20150827,12,"呂姓","nr"
20150827,28,"女星","n"
20150827,36,"黃姓","n"
20150827,40,"民眾","n"
20150827,65,"長者","n"
20150827,13,"女兒","n"
20150827,30,"女子","n"
20150827,80,"長者","n"
20150827,45,"妻子","n"
20150827,93,"外婆","n"
20150827,18,"唐氏","nr"
20150827,23,"越籍","n"
20150827,18,"職生","n"
20150827,5,"上學","n"
20150827,52,"高姓","n"
20150827,30,"年輕人","n"
20150827,30,"上班族","nz"
20150827,93,"外婆","n"
20150827,65,"長者","n"
20150827,35,"萊里","nrt"
20150827,51,"警員","n"
20150827,34,"妹妹","n"
20150827,33,"花旦","nr"
20150827,12,"男童","n"
20150827,1,"幼兒","n"
20150827,23,"邰","nr"
20150827,30,"民眾","n"
20150827,12,"民眾","n"
20150827,12,"民眾","n"
20150827,45,"妻子","n"
20150827,20,"基本","n"
20150827,18,"兒童","n"
20150827,22,"女人","n"
20150827,53,"王姓","n"
20150827,32,"澳洲","ns"
20150827,53,"王姓","n"
20150827,65,"老人","n"
20150827,35,"不分","n"
20150827,35,"女性","n"
20150827,22,"徐姓","nr"
20150827,22,"陳男","nr"
20150827,55,"林","ng"
20150827,22,"女性","n"
20150827,95,"王富邦","nr"
20150827,53,"王姓","n"
20150827,30,"民眾","n"
20150827,21,"白人","n"
20150827,29,"槍","n"
20150827,21,"白人","n"
20150827,29,"槍","n"
20150827,50,"族群","n"
20150827,34,"男性","n"
20150827,50,"族群","n"
20150827,20,"民眾","n"
20150827,49,"莊姓","n"
20150827,51,"漁夫","n"
20150827,10,"犬","ng"
20150827,91,"吳","nr"
20150827,6,"銀","ng"
20150827,25,"學子","n"
20150827,91,"吳姓","nr"
20150827,36,"嫌犯","n"
20150827,86,"葉姓","n"
20150827,60,"林老師","nr"
20150827,92,"王瑞山","nr"
20150827,35,"印尼","ns"
20150827,26,"耶哥","nr"
20150827,89,"江澤民","nr"
20150827,23,"克里","nrt"
20150827,27,"獨子","n"
20150827,45,"古","n"
20150827,18,"柯","nr"
20150827,35,"印尼","ns"
20150827,16,"騎腳","n"
20150827,22,"邰","nr"
20150827,22,"邰","nr"
20150827,15,"免費","vn"
20150827,55,"長者","n"
20150827,86,"攝影","n"
20150827,86,"攝影","n"
20150827,40,"族群","n"
20150827,21,"騎車","n"
20150827,86,"攝影","n"
20150827,86,"攝影","n"
20150827,40,"族群","n"
20150827,40,"男神","n"
20150827,2,"女兒","n"
20150827,60,"林老師","nr"
20150827,65,"女性","n"
20150827,23,"男子","n"
20150827,20,"民眾","n"
20150827,25,"田","n"
20150827,65,"女性","n"
20150827,93,"荷蘭","ns"
20150827,93,"荷蘭","ns"
20150827,82,"敘利亞","ns"
20150827,82,"帕米拉","nrt"
20150827,89,"英國","ns"
20150827,89,"伊莉莎白","nr"
20150827,66,"查爾斯","nrt"
20150827,74,"比例","n"
20150827,39,"陳姓","nr"
20150827,62,"陳姓","nr"
20150827,49,"莊姓","n"
20150827,50,"族群","n"
20150827,34,"男性","n"
20150827,50,"族群","n"
20150827,65,"長者","n"
20150827,63,"詐騙","vn"
20150827,89,"江澤民","nr"
20150827,68,"婦人","n"
20150827,68,"阿嬤","nr"
20150827,62,"何姓","n"
20150827,20,"張姓","nrfg"
20150827,20,"張姓","nr"
20150827,30,"標準","n"
20150827,30,"雙","n"
20150827,28,"年輕人","n"
20150827,41,"非裔","n"
20150827,35,"呂姓","nr"
20150827,35,"呂男","nr"
20150827,9,"小女","n"
20150827,14,"女兒","n"
20150827,14,"小朋友","n"
20150827,29,"囚犯","n"
20150827,23,"女友","n"
20150827,14,"小朋友","n"
20150827,27,"波多野","ns"
20150827,35,"印尼","ns"
20150827,18,"n","eng"
20150827,24,"記者","n"
20150827,27,"亞當沃德","nrt"
20150827,41,"佛萊納根","nz"
20150827,69,"婦人","n"
20150827,69,"老婦","n"
20150827,40,"男子","n"
20150827,21,"MKG","eng"
20150827,39,"蕭姓","nr"
20150827,34,"柯男","nr"
20150827,1,"幼兒","n"
20150827,36,"黃姓","n"
20150827,41,"陳","nr"
20150827,35,"印尼","ns"
20150827,41,"日籍","n"
20150827,25,"視障者","n"
20150827,25,"大葉","n"
20150827,35,"印尼","ns"
20150827,35,"印尼","ns"
20150827,60,"林老師","nr"
20150827,25,"視障者","n"
20150827,25,"大葉","n"
20150827,24,"記者","n"
20150827,24,"記者","n"
20150827,46,"閻姓","n"
20150827,92,"人","n"
20150827,27,"報戶","n"
20150827,35,"連姓","n"
20150827,35,"連姓","n"
20150827,65,"老人","n"
20150827,35,"印尼","ns"
20150827,35,"印尼","ns"
20150827,35,"印尼","ns"
20150827,24,"攝影","n"
20150827,27,"攝影","n"
20150827,38,"通訊行","n"
20150827,19,"哥","n"
20150827,62,"馬","n"
20150827,40,"廚師","n"
20150827,39,"經營","vn"
20150827,87,"高齡","n"
20150827,70,"婦人","n"
20150827,39,"邱","nr"
20150827,27,"黃姓","n"
20150827,40,"男神","n"
20150827,2,"女兒","n"
20150827,18,"柯","nr"
20150827,41,"凶手","n"
20150827,50,"大壽","n"
20150827,5,"吳亞馨","nr"
20150827,36,"黃姓","n"
20150827,33,"老牌","n"
20150827,35,"印尼","ns"
20150827,41,"凶手","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,39,"邱姓","nr"
20150827,70,"老母","n"
20150827,91,"長者","n"
20150827,91,"長者","n"
20150827,91,"吳","nr"
20150827,68,"婦人","n"
20150827,20,"張姓","nr"
20150827,17,"朱姓男","nr"
20150827,13,"少女","n"
20150827,13,"女兒","n"
20150827,26,"吳姓女","nr"
20150827,32,"盧彥勳","nr"
20150827,2,"警犬","n"
20150827,14,"小朋友","n"
20150827,29,"囚犯","n"
20150827,23,"女友","n"
20150827,35,"印尼","ns"
20150827,47,"警員","n"
20150827,6,"評估","vn"
20150827,84,"澎姓","n"
20150827,91,"長者","n"
20150827,91,"長者","n"
20150827,91,"吳","nr"
20150827,19,"人氣","n"
20150827,87,"梁","n"
20150827,17,"少女","n"
20150827,22,"徐男","nr"
20150827,35,"印尼","ns"
20150827,47,"湯","n"
20150827,35,"呂姓","nr"
20150827,35,"呂男","nr"
20150827,9,"小女","n"
20150827,14,"女兒","n"
20150827,33,"老牌","n"
20150827,51,"劉姓","nr"
20150827,87,"梁","n"
20150827,27,"自閉症","n"
20150827,26,"毒品","n"
20150827,24,"飯","n"
20150827,20,"鄭姓","ns"
20150827,18,"規定","n"
20150827,22,"射手","n"
20150827,1,"幼兒","n"
20150827,45,"性工作者","n"
20150827,8,"兒子","n"
20150827,42,"鞋匠","n"
20150827,33,"作曲家","n"
20150827,4,"小孩","n"
20150827,64,"李姓","nrfg"
20150827,61,"婦人","n"
20150827,60,"林姓","nrfg"
20150827,49,"黃姓","n"
20150827,1,"幼兒","n"
20150827,25,"邁爾斯","nrt"
20150827,64,"精神","n"
20150827,1,"幼兒","n"
20150827,50,"工人","n"
20150827,18,"高中生","nr"
20150827,18,"觀感","n"
20150827,2,"貓咪","n"
20150827,2,"貓","n"
20150827,18,"信徒","n"
20150827,81,"老翁","nr"
20150827,80,"太太","n"
20150827,60,"林小姐","nr"
20150827,24,"陳則語","nr"
20150827,24,"陳則語","nr"
20150827,35,"印尼","ns"
20150827,41,"凶手","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,24,"陳則語","nr"
20150827,10,"巴西","ns"
20150827,2,"警犬","n"
20150827,30,"瑞茲","ns"
20150827,47,"警員","n"
20150827,32,"陳妍","nr"
20150827,25,"林姓","nrfg"
20150827,20,"民眾","n"
20150827,50,"民眾","n"
20150827,86,"柯錫杰","nr"
20150827,28,"年輕人","n"
20150827,77,"林","ng"
20150827,9,"小朋友","n"
20150827,5,"習琴","n"
20150827,11,"巴黎","ns"
20150827,12,"首度","n"
20150827,18,"孩子","n"
20150827,29,"罪犯","n"
20150827,23,"女朋友","n"
20150827,14,"罪行","n"
20150827,23,"孫","nr"
20150827,13,"吳姓","nr"
20150827,18,"詹淳","nr"
20150827,38,"高","n"
20150827,81,"老翁","nr"
20150827,80,"太太","n"
20150827,27,"人生","n"
20150827,68,"老婦","n"
20150827,79,"友人","n"
20150827,13,"少女","n"
20150827,1,"弟弟","n"
20150827,59,"鄭姓鄰","nr"
20150827,13,"少女","n"
20150827,59,"鄭姓鄰","nr"
20150827,13,"少女","n"
20150827,35,"男子","n"
20150827,18,"孩子","n"
20150827,32,"陳妍","nr"
20150827,18,"孩子","n"
20150827,27,"男子","n"
20150827,12,"家門","n"
20150827,36,"紀姓","n"
20150827,92,"李元簇","nr"
20150827,50,"蕭","nr"
20150827,46,"伊能靜","nr"
20150827,13,"鄰居","n"
20150827,13,"女童","n"
20150827,14,"孩童","n"
20150827,19,"大陸","n"
20150827,26,"北京","ns"
20150827,16,"時候","n"
20150827,32,"李軍","nr"
20150827,27,"霍姆斯","nr"
20150827,87,"婆婆","n"
20150827,19,"李姓","nrfg"
20150827,35,"史","ng"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,24,"記者","n"
20150827,49,"納空","n"
20150827,49,"納空","n"
20150827,2,"丈夫","n"
20150827,41,"非裔","n"
20150827,87,"梁","n"
20150827,19,"李姓","nrfg"
20150827,41,"凶手","n"
20150827,35,"史","ng"
20150827,19,"鍾","nr"
20150827,25,"男子","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,20,"男子","n"
20150827,20,"男子","n"
20150827,18,"周姓","n"
20150827,18,"周姓","n"
20150827,20,"張姓","nr"
20150827,20,"張姓","nrfg"
20150827,29,"囚犯","n"
20150827,23,"女友","n"
20150827,34,"傑瑞米","nr"
20150827,20,"民眾","n"
20150827,21,"白人","n"
20150827,47,"許金鑫","nr"
20150827,19,"兒","n"
20150827,18,"周姓","n"
20150827,24,"記者","n"
20150827,4,"大陸","n"
20150827,12,"男孩","n"
20150827,35,"連姓","n"
20150827,35,"連姓","n"
20150827,20,"民眾","n"
20150827,20,"民眾","n"
20150827,41,"佛蘭納根","nz"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,20,"民眾","n"
20150827,17,"美香","ns"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,29,"正妹","n"
20150827,18,"機車","n"
20150827,18,"周姓","n"
20150827,41,"佛蘭納根","nz"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,27,"荷姆斯","nrt"
20150827,50,"吳媽媽","nr"
20150827,50,"大家","n"
20150827,50,"美麗","ns"
20150827,27,"霍姆斯","nr"
20150827,90,"前馬","n"
20150827,32,"陳妍希","nr"
20150827,35,"周姓","n"
20150827,59,"男子","n"
20150827,12,"女童","n"
20150827,41,"非裔","n"
20150827,24,"派克","nrt"
20150827,27,"沃德","nr"
20150827,18,"林姓","nrfg"
20150827,18,"時","ng"
20150827,20,"張姓","nrfg"
20150827,22,"女子","n"
20150827,27,"攝影","n"
20150827,21,"白人","n"
20150827,81,"老翁","nr"
20150827,80,"太太","n"
20150827,24,"記者","n"
20150827,43,"游姓","n"
20150827,16,"少女","n"
20150827,18,"氣","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,40,"丈夫","n"
20150827,3,"小孩","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,20,"張姓","nr"
20150827,21,"哈山","ns"
20150827,44,"夫人","n"
20150827,92,"負責人","n"
20150827,60,"王耀榮","nr"
20150827,79,"林姓","nrfg"
20150827,44,"鄭家榆","nr"
20150827,30,"後","nr"
20150827,40,"富豪","nr"
20150827,31,"臉","n"
20150827,25,"Snapchat","eng"
20150827,5,"娃","ng"
20150827,20,"魏靖儀","nr"
20150827,5,"音樂","n"
20150827,32,"印尼","ns"
20150827,41,"非裔","n"
20150827,59,"陳姓","nrfg"
20150827,35,"男子","n"
20150827,18,"林姓","nrfg"
20150827,18,"時","ng"
20150827,42,"伊朗","ns"
20150827,1,"嬰幼兒","n"
20150827,1,"嬰幼兒","n"
20150827,1,"幼兒","n"
20150827,1,"嬰幼兒","n"
20150827,1,"嬰幼兒","n"
20150827,18,"氣","n"
20150827,17,"公分","n"
20150827,15,"公分","n"
20150827,20,"郭","nr"
20150827,90,"老人","n"
20150827,49,"孫鵬","nr"
20150827,53,"老婆","n"
20150827,15,"兒子","n"
20150827,29,"智慧型","nr"
20150827,30,"人","n"
20150827,21,"白人","n"
20150827,43,"游姓","n"
20150827,81,"老翁","nr"
20150827,80,"太太","n"
20150827,80,"黃姓","n"
20150827,20,"人口","n"
20150827,30,"人生","n"
20150827,28,"人生","n"
20150827,30,"人","n"
20150827,25,"月薪","n"
20150827,33,"事網","n"
20150827,20,"民眾","n"
20150827,65,"人口","n"
20150827,85,"廖爺","nr"
20150827,18,"花藝","n"
20150827,16,"台灣","ns"
20150827,18,"花藝","n"
20150827,21,"趙子霆","nr"
20150827,19,"彭文郁","nr"
20150827,5,"家世","n"
20150827,21,"n","eng"
20150827,42,"學歷","n"
20150827,24,"曾女","nr"
20150827,65,"老母","n"
20150827,7,"神經母","n"
20150827,44,"單親","n"
20150827,12,"參","n"
20150827,12,"菱","n"
20150827,12,"出生地","n"
20150827,14,"時","ng"
20150827,16,"少婦","n"
20150827,14,"男學","n"
20150827,17,"學生","n"
20150827,45,"性工作者","n"
20150827,20,"嫖客","n"
20150827,24,"羅姓","n"
20150827,22,"斯皮思","nr"
20150827,26,"麥克羅伊","nrt"
20150827,19,"新秀","nz"
20150827,31,"陳迪","nr"
20150827,35,"後","nr"
20150827,17,"黑人","n"
20150827,24,"王威晨","nr"
20150827,41,"鈴木","n"
20150827,18,"加盟","ns"
20150827,19,"職棒","n"
20150827,18,"職棒","n"
20150827,41,"傅南納","nr"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,36,"林","n"
20150827,37,"黃姓","n"
20150827,46,"閻王","nr"
20150827,13,"少女","n"
20150827,1,"弟弟","n"
20150827,59,"A","eng"
20150827,12,"女童","n"
20150827,19,"女兒","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,41,"黑皮","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,67,"世長","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"佛蘭納根","nz"
20150827,41,"非裔","n"
20150827,24,"派克","nrt"
20150827,27,"影記者","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"佛蘭納根","nz"
20150827,29,"馬","n"
20150827,35,"陳姓","nr"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"佛蘭納根","nz"
20150827,27,"n","eng"
20150827,32,"陳妍希","nr"
20150827,28,"天","n"
20150827,27,"趙麗穎","nr"
20150827,50,"萊斯","nrt"
20150827,12,"菲國","ns"
20150827,12,"菲國","ns"
20150827,16,"後","nr"
20150827,16,"後","nr"
20150827,5,"小朋友","n"
20150827,51,"老師","n"
20150827,38,"老師","n"
20150827,42,"布列","ns"
20150827,25,"吳慷仁","nr"
20150827,41,"電視","n"
20150827,22,"藝人","n"
20150827,26,"日本","ns"
20150827,41,"非裔","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,4,"哈珀","nrt"
20150827,80,"老樹","n"
20150827,22,"時生","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,41,"前員","n"
20150827,41,"黑皮","n"
20150827,2,"貓","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,11,"奧斯卡","nr"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,23,"Neymar","eng"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"佛蘭納根","nz"
20150827,27,"男子","n"
20150827,12,"後","nr"
20150827,19,"外公","n"
20150827,37,"衣","ng"
20150827,19,"少女","n"
20150827,17,"主演","n"
20150827,32,"身材","n"
20150827,14,"團員","n"
20150827,32,"郭敬明","nr"
20150827,14,"王源","n"
20150827,24,"記者","n"
20150827,27,"攝影","n"
20150827,27,"趙","nr"
20150827,7,"人","n"
20150827,7,"建議","n"
20150827,8,"建議","n"
20150827,9,"建議","n"
20150827,12,"建議","n"
20150827,16,"建議","n"
20150827,18,"建議","n"
20150827,19,"建議","n"
20150827,20,"建議","n"
20150827,21,"建議","n"
20150827,24,"車用","n"
20150827,26,"生菜沙拉","n"
20150827,28,"備份","n"
20150827,29,"事","n"
20150827,30,"藝術","n"
20150827,32,"家人","n"
20150827,47,"建議","n"
20150827,48,"建議","n"
20150827,48,"謊","ng"
20150827,53,"建議","n"
20150827,53,"建議","n"
20150827,85,"建議","n"
20150827,85,"甜食","n"
20150827,91,"建議","n"
20150827,93,"建議","n"
20150827,16,"少女","n"
20150827,22,"徐男","nr"
20150827,24,"文字","n"
20150827,27,"攝影","n"
20150827,41,"非裔","n"
20150828,33,"高姓","n"
20150828,23,"邵姓","nr"
20150828,26,"陳男","nr"
20150828,50,"董","n"
20150828,4,"女童","n"
20150828,2,"女童","n"
20150828,52,"顏姓","n"
20150828,32,"雲林縣","ns"
20150828,20,"學生","n"
20150828,13,"愛犬","n"
20150828,9,"女童","n"
20150828,9,"女童","n"
20150828,13,"獅王塞西爾","ns"
20150828,12,"兒童","n"
20150828,12,"含國","n"
20150828,12,"兒童","n"
20150828,6,"幼兒","n"
20150828,21,"賈","nr"
20150828,60,"大壽","n"
20150828,20,"藝術家","n"
20150828,20,"藝術家","n"
20150828,20,"藝術家","n"
20150828,20,"藝術家","n"
20150828,28,"張","nr"
20150828,19,"美","ns"
20150828,75,"比丘尼","nr"
20150828,75,"陳姓","nr"
20150828,59,"前科","n"
20150828,75,"陳姓師","nr"
20150828,59,"湯","n"
20150828,61,"婦人","n"
20150828,52,"女","n"
20150828,35,"陳姓","nr"
20150828,19,"女","n"
20150828,19,"女","n"
20150828,35,"陳男","nr"
20150828,25,"男子","n"
20150828,24,"女友","n"
20150828,22,"陳姓","nr"
20150828,23,"林姓","nrfg"
20150828,25,"洪姓","n"
20150828,22,"游姓","n"
20150828,23,"彭姓","nr"
20150828,23,"邵姓","nr"
20150828,33,"高姓","n"
20150828,12,"女孩","n"
20150828,41,"男子","n"
20150828,24,"記者","n"
20150828,27,"沃德","nr"
20150828,24,"參賽者","n"
20150828,18,"服兵役","n"
20150828,34,"香港","ns"
20150828,34,"薛凱琪","nr"
20150828,25,"馬","n"
20150828,60,"李姓","nrfg"
20150828,56,"盧姓","n"
20150828,43,"洪姓","n"
20150828,10,"男童","n"
20150828,12,"兒童","n"
20150828,12,"含國","n"
20150828,12,"兒童","n"
20150828,6,"幼兒","n"
20150828,5,"女兒","n"
20150828,20,"工安","n"
20150828,24,"參賽者","n"
20150828,29,"雅娜","nrt"
20150828,29,"雅娜","nrt"
20150828,22,"威廉","nrt"
20150828,33,"加特林","nr"
20150828,23,"內衣","n"
20150828,22,"朋友","n"
20150828,22,"斯特拉特","nrt"
20150828,58,"母親","n"
20150828,33,"廖姓","nr"
20150828,85,"德林","ns"
20150828,45,"越南籍","nr"
20150828,46,"劉若英","nr"
20150828,37,"時","ng"
20150828,73,"司忍","nr"
20150828,25,"唐寶寶","nr"
20150828,50,"男子","n"
20150828,56,"犯","vn"
20150828,20,"龔姓","nr"
20150828,20,"男","n"
20150828,73,"司忍","nr"
20150828,30,"星座","n"
20150828,85,"德林","ns"
20150828,20,"龔姓男","nr"
20150828,9,"時母","n"
20150828,20,"星探","n"
20150828,40,"女星","n"
20150828,28,"內埔","ns"
20150828,25,"男子","n"
20150828,24,"女友","n"
20150828,34,"孕婦","n"
20150828,73,"司忍","nr"
20150828,2,"金剛","nr"
20150828,41,"黑人","n"
20150828,4,"小女孩","n"
20150828,23,"成員","n"
20150828,44,"康崔","nr"
20150828,31,"酒","n"
20150828,30,"何","nr"
20150828,30,"女星","n"
20150828,85,"李姓","nrfg"
20150828,74,"蔡姓","nr"
20150828,43,"片岡","n"
20150828,35,"時","ng"
20150828,32,"蘇姓","n"
20150828,35,"毒品","n"
20150828,33,"男子","n"
20150828,67,"威索","vn"
20150828,22,"女性","n"
20150828,21,"女子","n"
20150828,21,"化妝師","n"
20150828,60,"婦人","n"
20150828,43,"羅姓","n"
20150828,58,"大陸","n"
20150828,14,"創業","n"
20150828,27,"印尼","ns"
20150828,28,"泰國","ns"
20150828,33,"澳洲","ns"
20150828,34,"香港","ns"
20150828,62,"耳","n"
20150828,14,"發跡","n"
20150828,20,"東吳","ns"
20150828,31,"行政","n"
20150828,30,"人口","n"
20150828,36,"藝人","n"
20150828,25,"Tomlinson","eng"
20150828,43,"林姓","nrfg"
20150828,20,"男","n"
20150828,90,"劉姓","nr"
20150828,15,"人失","n"
20150828,20,"失業率","n"
20150828,37,"英國","ns"
20150828,55,"星野","n"
20150828,29,"回家","n"
20150828,67,"威索","vn"
20150828,7,"小孩","n"
20150828,25,"菜","n"
20150828,42,"投","vn"
20150828,25,"菜","n"
20150828,37,"林女","n"
20150828,20,"東吳大學","nt"
20150828,40,"效力","n"
20150828,30,"女星","n"
20150828,61,"陳鴻猷","nr"
20150828,22,"玩相","n"
20150828,34,"孕婦","n"
20150828,22,"女性","n"
20150828,27,"江姓","n"
20150828,36,"林姓","nrfg"
20150828,92,"林淵源","nr"
20150828,22,"素","n"
20150828,22,"素","n"
20150828,27,"女子","n"
20150828,27,"謝姓","nr"
20150828,49,"裴","nr"
20150828,80,"廖姓","nr"
20150828,62,"男性","n"
20150828,19,"稻田","n"
20150828,40,"男性","n"
20150828,19,"泰國","ns"
20150828,4,"父母","n"
20150828,35,"陳姓","nr"
20150828,60,"長者","n"
20150828,60,"長者","n"
